Label,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Number,Street,Side,City,County,State,Zipcode
1,9/6/17 7:12,9/6/17 7:41,33.620445,-84.47348,,,0,,Old National Hwy,R,Atlanta,Fulton,GA,30337
0,9/6/17 19:06,9/6/17 19:35,33.69014,-84.506256,,,0,,Barge Rd SW,R,Atlanta,Fulton,GA,30331
0,9/6/17 19:38,9/6/17 20:07,33.681293,-84.407715,,,0,,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315
1,9/7/17 5:49,9/7/17 6:18,33.753635,-84.495628,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,9/7/17 7:12,9/7/17 7:42,33.722965,-84.502815,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,9/7/17 7:29,9/7/17 7:59,33.89341,-84.262871,,,0.959999979,3998,Dekalb Technology Pkwy,L,Atlanta,Dekalb,GA,30340-2754
1,9/7/17 7:40,9/7/17 8:09,33.771004,-84.390053,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/7/17 7:43,9/7/17 8:13,33.744759,-84.334259,,,0,,GA-402 W,R,Atlanta,DeKalb,GA,30316
0,9/7/17 7:45,9/7/17 8:45,33.81588,-84.366615,,,0,2161,Piedmont Rd NE,R,Atlanta,Fulton,GA,30324-4129
1,9/7/17 7:57,9/7/17 8:27,33.832123,-84.335274,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
0,9/7/17 8:45,9/7/17 9:45,33.792534,-84.386383,,,0,51,17th St NE,R,Atlanta,Fulton,GA,30309
1,9/7/17 8:45,9/7/17 9:45,33.821548,-84.359383,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,9/7/17 9:22,9/7/17 10:06,33.745556,-84.349213,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30316
0,9/7/17 9:28,9/7/17 10:13,33.903172,-84.35952,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30342
1,9/7/17 9:34,9/7/17 10:18,33.765018,-84.493874,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/7/17 10:16,9/7/17 11:01,33.917973,-84.338135,,,0,,Ashford Dunwoody Rd NE,R,Atlanta,DeKalb,GA,30319
1,9/7/17 10:25,9/7/17 10:53,33.893738,-84.257469,,,0.600000024,,GA-403 S,R,Atlanta,DeKalb,GA,30340
0,9/7/17 12:01,9/7/17 12:30,33.766769,-84.387527,,,0,425,W Peachtree St NW,R,Atlanta,Fulton,GA,30308
0,9/7/17 12:26,9/7/17 12:56,33.778725,-84.499847,,,0,874,Bolton Rd NW,L,Atlanta,Fulton,GA,30331-1441
1,9/7/17 12:46,9/7/17 13:16,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
0,9/7/17 12:47,9/7/17 13:16,33.755726,-84.500198,,,0,3434,Martin Luther King Jr Dr SW,L,Atlanta,Fulton,GA,30331-1714
1,9/7/17 12:45,9/7/17 13:15,33.786896,-84.493134,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
0,9/7/17 12:55,9/7/17 13:25,33.819992,-84.388405,,,0,2361,Peachtree Rd NE,R,Atlanta,Fulton,GA,30305-4147
1,9/7/17 13:10,9/7/17 13:40,33.771286,-84.390045,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/7/17 13:11,9/7/17 13:41,33.791595,-84.391991,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
0,9/7/17 13:18,9/7/17 13:47,33.793316,-84.387756,,,0,2,18th St NW,L,Atlanta,Fulton,GA,30309-2814
0,9/7/17 13:37,9/7/17 14:06,33.848946,-84.364655,,,0,3394,Peachtree Rd NE,L,Atlanta,Fulton,GA,30326-1101
1,9/7/17 13:41,9/7/17 14:11,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,9/7/17 13:56,9/7/17 14:25,33.754379,-84.3787,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
0,9/7/17 14:02,9/7/17 14:32,33.763893,-84.501495,,,0,313,Fairburn Rd NW,R,Atlanta,Fulton,GA,30331-1653
1,9/7/17 14:57,9/7/17 15:26,33.795799,-84.393578,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
0,9/7/17 15:38,9/7/17 16:08,33.771191,-84.371773,,,0,619,Boulevard NE,R,Atlanta,Fulton,GA,30308-2701
1,9/7/17 15:51,9/7/17 16:21,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,9/7/17 17:00,9/7/17 17:30,33.760052,-84.379204,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/7/17 17:01,9/7/17 17:31,33.848824,-84.431076,,,0,,I-75 S,R,Atlanta,Fulton,GA,30327
0,9/7/17 19:12,9/7/17 19:42,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
0,9/7/17 20:00,9/7/17 20:30,33.75108,-84.34922,,,0,86,Moreland Ave SE,L,Atlanta,Fulton,GA,30316-1675
0,9/7/17 20:32,9/7/17 21:01,33.75349,-84.495285,,,0,3295,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30311-1316
1,9/7/17 21:40,9/7/17 22:09,33.903957,-84.276039,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30360
1,9/7/17 22:39,9/7/17 23:08,33.750889,-84.380798,,,0,,I-75 N,R,Atlanta,Fulton,GA,30312
0,9/7/17 7:35,9/7/17 8:35,33.667896,-84.515968,,,0,3501,Redwine Pkwy SW,L,Atlanta,Fulton,GA,30331-5440
0,9/7/17 8:13,9/7/17 8:42,33.69812,-84.469994,,,0,,Arthur Langford Pkwy W,R,Atlanta,Fulton,GA,30311
1,9/7/17 8:20,9/7/17 8:49,33.683865,-84.310005,,,0,,Bouldercrest Rd SE,R,Atlanta,DeKalb,GA,30316
0,9/7/17 12:50,9/7/17 13:20,33.681328,-84.411522,,,0,,Cleveland Ave SW,R,Atlanta,Fulton,GA,30315
1,9/7/17 13:09,9/7/17 13:38,33.632416,-84.387619,,,0,,GA-407 W,R,Atlanta,Clayton,GA,30354
0,9/7/17 14:32,9/7/17 15:02,33.681328,-84.411522,,,0,,Cleveland Ave SW,R,Atlanta,Fulton,GA,30315
1,9/8/17 7:00,9/8/17 7:29,33.753635,-84.495628,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
0,9/8/17 7:08,9/8/17 8:08,33.73193,-84.408089,,,0,844,Metropolitan Pkwy SW,L,Atlanta,Fulton,GA,30310-2860
1,9/8/17 7:00,9/8/17 7:46,33.753635,-84.495628,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,9/8/17 7:36,9/8/17 8:06,33.914009,-84.351822,,,0,,Peachtree Dunwoody Rd NE,R,Atlanta,Fulton,GA,30346
0,9/8/17 8:25,9/8/17 9:25,33.852024,-84.369621,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
0,9/8/17 8:32,9/8/17 9:32,33.76479,-84.387497,,,0,1,Ivan Allen Jr Blvd NW,R,Atlanta,Fulton,GA,30308-3049
0,9/8/17 8:32,9/8/17 9:31,33.825089,-84.387466,,,0,,Lakeview Ave NE,R,Atlanta,Fulton,GA,30305
0,9/8/17 8:55,9/8/17 9:55,33.730392,-84.387932,,,0,891,Hank Aaron Dr SW,R,Atlanta,Fulton,GA,30315-1703
0,9/8/17 8:59,9/8/17 9:29,33.982327,-84.341644,,,0,,Northridge Rd,R,Atlanta,Fulton,GA,30350
1,9/8/17 9:16,9/8/17 10:01,33.832123,-84.335274,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
0,9/8/17 10:10,9/8/17 10:54,33.911575,-84.357521,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
0,9/8/17 13:05,9/8/17 14:05,33.796741,-84.387657,,,0,1501,W Peachtree St NE,R,Atlanta,Fulton,GA,30309
1,9/8/17 14:20,9/8/17 14:50,33.890293,-84.460991,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
0,9/8/17 14:25,9/8/17 14:55,33.837002,-84.368073,,,0,,Pharr Rd NE,R,Atlanta,Fulton,GA,30305
0,9/8/17 14:58,9/8/17 15:28,33.748085,-84.349205,,,0,183,Moreland Ave SE,R,Atlanta,Fulton,GA,30316-1338
1,9/8/17 14:57,9/8/17 15:27,33.781555,-84.391205,,,0,,I-75 S,R,Atlanta,Fulton,GA,30318
1,9/8/17 15:01,9/8/17 15:30,33.721874,-84.394768,,,0,,I-75 N,R,Atlanta,Fulton,GA,30315
1,9/8/17 15:52,9/8/17 16:22,33.761848,-84.381699,,,0,,I-75 S,R,Atlanta,Fulton,GA,30308
0,9/8/17 15:54,9/8/17 16:23,33.731895,-84.34935,,,0,1196,Delaware Ave SE,L,Atlanta,Fulton,GA,30316-2480
0,9/8/17 16:02,9/8/17 16:31,33.819279,-84.361824,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30324
1,9/8/17 16:15,9/8/17 16:44,33.864422,-84.288765,,,0,,Shallowford Rd NE,R,Atlanta,DeKalb,GA,30345
1,9/8/17 16:25,9/8/17 16:54,33.757618,-84.378845,,,0,313,John Wesley Dobbs Ave NE,R,Atlanta,Fulton,GA,30303
1,9/8/17 16:22,9/8/17 16:52,33.798077,-84.393204,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,9/8/17 16:39,9/8/17 17:08,33.805698,-84.382278,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,9/8/17 17:31,9/8/17 18:00,33.741447,-84.417572,,,0,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
1,9/8/17 18:10,9/8/17 18:39,33.74649,-84.430565,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30310
0,9/8/17 18:26,9/8/17 18:56,33.699207,-84.408089,,,0,599,Saint Johns Ave SW,R,Atlanta,Fulton,GA,30315
1,9/8/17 18:30,9/8/17 18:59,33.865131,-84.43956,,,0,,Mount Paran Rd NW,R,Atlanta,Fulton,GA,30327
0,9/8/17 19:27,9/8/17 19:57,33.718269,-84.407852,,,0,601,Dill Ave SW,R,Atlanta,Fulton,GA,30310-4313
1,9/8/17 20:19,9/8/17 20:48,33.90107,-84.244003,,,0,,Pleasantdale Rd,R,Atlanta,DeKalb,GA,30340
1,9/8/17 20:36,9/8/17 21:05,33.748859,-84.384003,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,9/8/17 21:43,9/8/17 22:12,33.902916,-84.274139,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30360
1,9/8/17 22:34,9/8/17 23:04,33.765961,-84.386154,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/8/17 22:52,9/8/17 23:21,33.864307,-84.479675,,,0,,I-285 S,R,Atlanta,Cobb,GA,30339
1,9/8/17 8:18,9/8/17 8:48,33.652431,-84.396278,,,0,,Porsche Ave,R,Atlanta,Fulton,GA,30354
1,9/8/17 11:04,9/8/17 11:48,33.616844,-84.438622,,,0,,Riverdale Rd,R,Atlanta,Clayton,GA,30349
0,9/8/17 14:14,9/8/17 14:43,33.677013,-84.518478,,,0,2812,Fairburn Rd SW,L,Atlanta,Fulton,GA,30331-6004
0,9/8/17 15:36,9/8/17 16:03,33.688038,-84.50119,,,0.310000002,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/8/17 16:13,9/8/17 16:43,33.683865,-84.310005,,,0,,Bouldercrest Rd SE,R,Atlanta,DeKalb,GA,30316
0,9/8/17 16:23,9/8/17 16:53,33.681293,-84.407715,,,0,,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315
1,9/8/17 16:42,9/8/17 17:11,33.636292,-84.49218,,,0,4376,Washington Rd,L,Atlanta,Fulton,GA,30344-7006
1,9/9/17 11:36,9/9/17 12:06,33.791454,-84.391457,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,9/9/17 12:13,9/9/17 12:43,33.911575,-84.357521,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,9/9/17 16:05,9/9/17 16:34,33.821548,-84.359383,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,9/9/17 16:03,9/9/17 16:31,33.824863,-84.348991,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,9/9/17 16:07,9/9/17 16:36,33.739838,-84.328239,,,0,,Glenwood Ave SE,R,Atlanta,DeKalb,GA,30316
1,9/9/17 16:14,9/9/17 16:43,33.786896,-84.493134,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
1,9/9/17 16:34,9/9/17 17:03,33.757103,-84.468964,,,0,,Hamilton E Holmes Dr NW,R,Atlanta,Fulton,GA,30318
1,9/9/17 18:44,9/9/17 19:13,33.90107,-84.244003,,,0,,Pleasantdale Rd,R,Atlanta,DeKalb,GA,30340
0,9/9/17 18:45,9/9/17 19:14,33.919094,-84.357735,,,0,,Hammond Dr NE,R,Atlanta,Fulton,GA,30328
1,9/9/17 20:37,9/9/17 21:07,33.743271,-84.379326,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,9/9/17 8:15,9/9/17 8:45,33.683865,-84.310005,,,0,,Bouldercrest Rd SE,R,Atlanta,DeKalb,GA,30316
1,9/10/17 11:12,9/10/17 11:41,33.878784,-84.272743,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30340
1,9/10/17 11:19,9/10/17 11:48,33.7369,-84.391853,,,0,,I-75 N,R,Atlanta,Fulton,GA,30315
1,9/10/17 11:30,9/10/17 12:29,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,9/10/17 15:13,9/10/17 15:42,33.796211,-84.393692,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
0,9/11/17 6:35,9/11/17 7:20,33.933468,-84.357735,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30328
1,9/11/17 6:36,9/11/17 7:35,33.799355,-84.488449,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/11/17 7:16,9/11/17 7:45,33.781532,-84.390869,,,0,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,9/11/17 8:01,9/11/17 8:31,33.913116,-84.286316,,,0,,I-285 W,R,Atlanta,DeKalb,GA,30360
1,9/11/17 8:07,9/11/17 8:37,33.790642,-84.391647,,,0,,I-75 S,R,Atlanta,Fulton,GA,30309
1,9/11/17 10:44,9/11/17 11:29,33.739838,-84.328239,,,0,,Glenwood Ave SE,R,Atlanta,DeKalb,GA,30316
1,9/11/17 12:16,9/11/17 12:46,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,9/11/17 12:26,9/11/17 12:56,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,9/11/17 12:26,9/11/17 12:56,33.795799,-84.387718,,,0,298,Peachtree Cir NE,L,Atlanta,Fulton,GA,30309
1,9/11/17 12:29,9/11/17 12:58,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,9/11/17 12:33,9/11/17 13:02,33.744129,-84.387505,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
0,9/11/17 12:59,9/11/17 13:29,33.752853,-84.438202,,,0,1549,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30314
0,9/11/17 13:45,9/11/17 14:14,33.837002,-84.368073,,,0,,Pharr Rd NE,R,Atlanta,Fulton,GA,30305
1,9/11/17 14:05,9/11/17 14:35,33.727341,-84.323677,,,0,,GA-402 W,R,Atlanta,DeKalb,GA,30316
1,9/11/17 15:42,9/11/17 16:11,33.831833,-84.426376,,,0,,I-75 N,R,Atlanta,Fulton,GA,30327
1,9/11/17 15:55,9/11/17 16:40,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,9/11/17 16:27,9/11/17 16:56,33.802696,-84.407005,,,0,,I-75 N,R,Atlanta,Fulton,GA,30318
1,9/11/17 18:21,9/11/17 18:50,33.743511,-84.367668,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,9/11/17 18:22,9/11/17 18:51,33.745377,-84.389832,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,9/11/17 19:50,9/11/17 20:20,33.771286,-84.390045,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/11/17 20:45,9/11/17 21:15,33.754379,-84.3787,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
1,9/11/17 13:38,9/11/17 14:08,33.690125,-84.500153,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/12/17 4:35,9/12/17 5:35,33.792763,-84.391663,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,9/12/17 4:45,9/12/17 5:45,33.8237,-84.351959,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,9/12/17 4:55,9/12/17 5:24,33.821548,-84.359383,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,9/12/17 6:51,9/12/17 7:50,33.744511,-84.399605,,,0.379999995,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,9/12/17 6:50,9/12/17 7:20,33.803131,-84.406616,,,0.109999999,,I-75 N,R,Atlanta,Fulton,GA,30318
0,9/12/17 10:50,9/12/17 11:35,33.911575,-84.357521,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,9/12/17 12:12,9/12/17 12:42,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,9/12/17 12:30,9/12/17 13:00,33.804775,-84.393608,,,0,2,Palisades Rd NE,L,Atlanta,Fulton,GA,30309-1531
1,9/12/17 13:02,9/12/17 13:32,33.805141,-84.413338,,,0,,Howell Mill Rd NW,R,Atlanta,Fulton,GA,30318
1,9/12/17 13:04,9/12/17 13:34,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
0,9/12/17 13:25,9/12/17 13:55,33.708027,-84.453407,,,0,1930,Honeysuckle Ln SW,L,Atlanta,Fulton,GA,30311-4806
1,9/12/17 13:52,9/12/17 14:21,33.754379,-84.3787,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
0,9/12/17 13:59,9/12/17 14:57,33.804775,-84.393608,,,0,2,Palisades Rd NE,L,Atlanta,Fulton,GA,30309-1531
1,9/12/17 14:07,9/12/17 14:36,33.892811,-84.260345,,,0,,GA-407 W,R,Atlanta,DeKalb,GA,30340
1,9/12/17 14:43,9/12/17 15:12,33.791599,-84.391701,,,0,,I-75 S,R,Atlanta,Fulton,GA,30309
1,9/12/17 15:32,9/12/17 16:31,33.745277,-84.349319,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30316
1,9/12/17 16:14,9/12/17 17:14,33.902916,-84.274139,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30360
0,9/12/17 17:37,9/12/17 18:36,33.701599,-84.506256,,,0,1960,Fairburn Rd SW,L,Atlanta,Fulton,GA,30331-4824
1,9/12/17 20:32,9/12/17 21:16,33.764206,-84.492805,,,0,,I-285 N,R,Atlanta,Fulton,GA,30331
1,9/12/17 20:57,9/12/17 21:56,33.793617,-84.393166,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,9/12/17 21:44,9/12/17 22:13,33.761749,-84.381577,,,0,,I-75 S,R,Atlanta,Fulton,GA,30308
1,9/12/17 6:00,9/12/17 6:29,33.684116,-84.407883,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30315
1,9/12/17 12:17,9/12/17 12:47,33.681126,-84.398689,,,0,,I-75 S,R,Atlanta,Fulton,GA,30354
1,9/12/17 15:56,9/12/17 16:40,33.627113,-84.418518,,,0,,I-285 E,R,Atlanta,Clayton,GA,30349
1,9/12/17 19:10,9/12/17 20:09,33.652248,-84.367104,,,0,,Jonesboro Rd SE,R,Atlanta,Fulton,GA,30354
1,9/13/17 6:14,9/13/17 6:44,33.765018,-84.493874,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/13/17 6:35,9/13/17 7:05,33.766376,-84.527321,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30336
0,9/13/17 7:03,9/13/17 7:33,33.955326,-84.364601,,,0,7339,Roswell Rd NE,R,Atlanta,Fulton,GA,30328-1421
1,9/13/17 7:10,9/13/17 7:39,33.757481,-84.468628,,,0.310000002,,Hamilton E Holmes Dr NW,R,Atlanta,Fulton,GA,30318
1,9/13/17 10:00,9/13/17 10:44,33.914009,-84.351822,,,0,,Peachtree Dunwoody Rd NE,R,Atlanta,Fulton,GA,30346
1,9/13/17 10:12,9/13/17 10:57,33.803047,-84.407753,,,0,,Northside Dr NW,R,Atlanta,Fulton,GA,30318
0,9/13/17 11:05,9/13/17 11:50,33.724018,-84.349449,,,0,1111,Moreland Ave SE,R,Atlanta,Fulton,GA,30316-3182
1,9/13/17 12:19,9/13/17 13:03,33.796211,-84.393692,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,9/13/17 13:12,9/13/17 13:57,33.802399,-84.405815,,,0,,I-75 N,R,Atlanta,Fulton,GA,30318
1,9/13/17 13:11,9/13/17 13:55,33.805141,-84.413338,,,0,,Howell Mill Rd NW,R,Atlanta,Fulton,GA,30318
1,9/13/17 15:06,9/13/17 15:51,33.904194,-84.474686,,,0,,I-75 N,R,Atlanta,Cobb,GA,30339
1,9/13/17 16:09,9/13/17 16:53,33.902679,-84.475098,,,0.879999995,,I-75 S,R,Atlanta,Cobb,GA,30339
1,9/13/17 17:19,9/13/17 17:49,33.823578,-84.423439,,,0,,I-75 N,R,Atlanta,Fulton,GA,30318
1,9/13/17 18:24,9/13/17 18:53,33.754379,-84.3787,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
0,9/13/17 18:25,9/13/17 18:55,33.919094,-84.357735,,,0,,Hammond Dr NE,R,Atlanta,Fulton,GA,30328
1,9/13/17 20:44,9/13/17 21:13,33.840328,-84.313011,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
0,9/13/17 20:52,9/13/17 21:22,33.755421,-84.349197,,,0,1167,Hardee St NE,R,Atlanta,Fulton,GA,30307-2717
1,9/13/17 22:18,9/13/17 22:47,33.916046,-84.406662,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
0,9/13/17 17:52,9/13/17 18:51,33.695267,-84.524132,,,0,2199,Kimberly Rd SW,R,Atlanta,Fulton,GA,30331-5721
1,9/13/17 19:16,9/13/17 19:45,33.683865,-84.310005,,,0,,Bouldercrest Rd SE,R,Atlanta,DeKalb,GA,30316
1,9/13/17 22:54,9/13/17 23:23,33.694324,-84.404137,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30315
0,9/14/17 5:54,9/14/17 6:24,33.852024,-84.369621,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
1,9/14/17 7:00,9/14/17 8:00,33.754379,-84.3787,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
1,9/14/17 7:12,9/14/17 7:41,33.743271,-84.379326,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
0,9/14/17 7:17,9/14/17 8:17,33.785431,-84.383003,,,0,98,13th St NE,L,Atlanta,Fulton,GA,30309-3614
0,9/14/17 8:00,9/14/17 9:00,33.72657,-84.388016,,,0,2,Haygood Ave SE,L,Atlanta,Fulton,GA,30315-1817
1,9/14/17 8:15,9/14/17 8:44,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
0,9/14/17 8:35,9/14/17 9:35,33.767815,-84.349037,,,0,1187,Mansfield Ave NE,R,Atlanta,Fulton,GA,30307-1558
0,9/14/17 9:30,9/14/17 10:15,33.84021,-84.378548,,,0,3121,Peachtree Rd NE,R,Atlanta,Fulton,GA,30305-1852
1,9/14/17 10:14,9/14/17 10:59,33.741447,-84.417572,,,0,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
1,9/14/17 12:22,9/14/17 13:20,33.781532,-84.390869,,,0,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
0,9/14/17 12:34,9/14/17 13:03,33.751102,-84.444084,,,0,1739,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30314
0,9/14/17 12:51,9/14/17 13:35,33.745556,-84.349213,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30316
1,9/14/17 12:52,9/14/17 13:22,33.901691,-84.473511,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,9/14/17 12:55,9/14/17 13:38,33.796211,-84.393692,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
0,9/14/17 13:11,9/14/17 14:10,33.816216,-84.39035,,,0,2,Peachtree Memorial Dr NW,L,Atlanta,Fulton,GA,30309
1,9/14/17 13:31,9/14/17 14:31,33.786709,-84.391197,,,0,,I-75 S,R,Atlanta,Fulton,GA,30309
1,9/14/17 14:14,9/14/17 15:14,33.791618,-84.391472,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,9/14/17 14:22,9/14/17 15:21,33.891228,-84.457321,,,0.560000002,,Cumberland Blvd,R,Atlanta,Cobb,GA,30339
1,9/14/17 14:27,9/14/17 15:11,33.795673,-84.393562,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,9/14/17 14:35,9/14/17 15:35,33.765678,-84.385445,,,0,402,Peachtree St NE,L,Atlanta,Fulton,GA,30308
0,9/14/17 15:36,9/14/17 16:36,33.757652,-84.372101,,,0,131,Boulevard NE,R,Atlanta,Fulton,GA,30312-1313
1,9/14/17 15:51,9/14/17 16:51,33.76017,-84.37928,,,0,,I-75 N,R,Atlanta,Fulton,GA,30308
1,9/14/17 16:12,9/14/17 17:12,33.786896,-84.493134,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
0,9/14/17 16:30,9/14/17 17:30,33.741898,-84.387787,,,0,498,Capitol Ave SE,L,Atlanta,Fulton,GA,30312-2802
1,9/14/17 16:36,9/14/17 17:36,33.791447,-84.391945,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,9/14/17 17:56,9/14/17 18:25,33.913116,-84.286316,,,0,,I-285 W,R,Atlanta,DeKalb,GA,30360
1,9/14/17 18:30,9/14/17 19:00,33.765018,-84.493874,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,9/14/17 19:09,9/14/17 19:38,33.864422,-84.288765,,,0,,Shallowford Rd NE,R,Atlanta,DeKalb,GA,30345
0,9/14/17 19:25,9/14/17 19:55,33.73708,-84.390709,,,0,92,Georgia Ave SW,L,Atlanta,Fulton,GA,30312
1,9/14/17 20:22,9/14/17 20:52,33.791374,-84.391449,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,9/14/17 20:30,9/14/17 21:00,33.901691,-84.473511,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,9/14/17 21:38,9/14/17 22:08,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,9/14/17 22:53,9/14/17 23:23,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,9/14/17 5:39,9/14/17 6:09,33.652248,-84.367104,,,0,,Jonesboro Rd SE,R,Atlanta,Fulton,GA,30354
1,9/14/17 7:11,9/14/17 7:40,33.619438,-84.4618,,,0,,I-285 E,R,Atlanta,Fulton,GA,30337
1,9/14/17 17:35,9/14/17 18:05,33.681126,-84.398689,,,0,,I-75 S,R,Atlanta,Fulton,GA,30354
1,9/15/17 4:37,9/15/17 5:07,33.766376,-84.527321,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30336
0,9/15/17 5:09,9/15/17 5:38,33.69936,-84.576881,,,0,,Camp Creek Pkwy SW,R,Atlanta,Fulton,GA,30331
